time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),apparent_temperature_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_mean (km/h),cloud_cover_mean (%),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),vapour_pressure_deficit_max (kPa)
01-01-2010,22.9,28.3,18.3,0,0,0,22.4,18.87,4.51,12.2,53,4.51,29.2,9.4,13,1014.3,0.132,0.162,25.1,2.5
02-01-2010,21.5,27.7,16,0,0,0,20.6,18.94,4.35,10.2,50,4.35,27.4,8.1,0,1015.7,0.131,0.161,23.9,2.46
03-01-2010,21,28.2,14.6,0,0,0,19.4,19.55,4.63,7,44,4.63,22.7,8.1,14,1015.3,0.129,0.159,23.2,3.01
04-01-2010,22.9,29.8,16.3,0,0,0,21.5,18.99,4.79,8.6,42,4.79,29.9,8.1,11,1013.4,0.128,0.158,23.4,3.08
05-01-2010,23.2,29.7,17,0,0,0,22.1,18.8,4.69,9.7,45,4.69,28.1,8.1,22,1011.8,0.126,0.157,24.6,3.02
06-01-2010,22.1,27.7,16.6,0,0,0,21.3,19.12,4.44,11,51,4.44,31.3,8.6,11,1012.7,0.126,0.156,24.4,2.49
07-01-2010,21.2,26.7,14.5,0,0,0,20.3,17.38,4.13,10.5,52,4.13,25.6,8.5,29,1014,0.125,0.155,23.5,2.16
08-01-2010,22.1,28.3,15.7,0,0,0,22.3,19.18,4.12,12.9,60,4.12,23.8,6.6,10,1014.3,0.124,0.154,24.4,2.54
09-01-2010,23.4,27.6,20.1,0,0,0,23.8,9.08,2.71,14.3,57,2.71,22,6.9,87,1013.9,0.123,0.154,24.7,2
10-01-2010,24,28.7,19.2,0,0,0,25,14.04,3.6,16.6,65,3.6,28.8,9.5,41,1014.2,0.123,0.153,25.6,2.05
11-01-2010,23.9,27.8,19.9,0,0,0,25.8,13.43,3.12,18.8,74,3.12,28.1,9.5,57,1015,0.126,0.153,25.7,1.69
12-01-2010,24.8,30.1,20,0.1,0.1,1,27,15.04,3.45,18.5,71,3.45,25.9,7.3,61,1014.9,0.128,0.152,26.5,2.3
13-01-2010,23.6,28.6,20.6,11.7,11.7,15,26.2,11.7,2.54,19.3,78,2.54,28.8,6.7,66,1015.7,0.181,0.152,25.3,1.76
14-01-2010,22.6,27.5,20.2,3.2,3.2,14,25.5,11.87,2.44,19.8,85,2.44,22.7,6.6,76,1017.6,0.318,0.163,24.4,1.37
15-01-2010,22.3,26.6,20.2,6.8,6.8,9,24.7,12.28,2.5,19.6,85,2.5,28.1,9,52,1019.1,0.311,0.178,24.1,1.16
16-01-2010,22.7,27.4,19.5,0,0,0,23.8,18.27,3.97,16,69,3.97,31.3,8.7,23,1020,0.31,0.196,24.3,2.08
17-01-2010,22.2,27.9,16.3,0,0,0,22,19.78,4.35,12,54,4.35,27,7.3,4,1019.2,0.27,0.2,23.7,2.38
18-01-2010,22.6,28.2,16.9,0,0,0,22.3,19.38,4.26,11.3,51,4.26,23.4,6.3,9,1018,0.246,0.2,23.8,2.51
19-01-2010,21.9,28.2,15.9,0,0,0,20.8,20.22,4.7,9.2,48,4.7,26.3,8.1,1,1016.2,0.227,0.198,23.4,2.78
20-01-2010,20.8,28,14.2,0,0,0,18.6,21.16,5.12,4.6,38,5.12,27,8.7,0,1017,0.21,0.195,22.3,3.08
21-01-2010,20.9,28.1,13.3,0,0,0,18.7,21.24,5.2,4.8,38,5.2,27.4,9.1,0,1016.3,0.196,0.192,21.7,3.13
22-01-2010,20.4,27.5,13.9,0,0,0,18.5,21.11,4.9,6.1,42,4.9,25.9,8.4,1,1015.9,0.185,0.189,21.6,2.82
23-01-2010,20.8,27.4,14.3,0,0,0,20,20.93,4.6,10.5,56,4.6,28.1,8.7,0,1015.9,0.175,0.187,22.1,2.62
24-01-2010,21.1,27.5,14.8,0,0,0,20.4,20.83,4.56,10.7,56,4.56,28.1,8.5,0,1014.7,0.167,0.184,22.9,2.65
25-01-2010,21.5,27.7,15.7,0,0,0,20.6,19.83,4.66,10.9,54,4.66,29.5,9.9,4,1015.1,0.16,0.182,23.3,2.63
26-01-2010,21.6,27.6,14.7,0,0,0,20.4,20.11,4.74,9.7,49,4.74,33.1,9.2,9,1016.1,0.154,0.179,23.2,2.6
27-01-2010,21.7,26.7,15,0,0,0,20.8,15.27,3.88,10.7,52,3.88,30.6,8.3,52,1016.3,0.149,0.177,23,2.29
28-01-2010,22.5,27.1,18.2,0,0,0,22.1,15.44,3.75,12,54,3.75,33.1,8,82,1016.3,0.146,0.175,23.9,2.39
29-01-2010,22.4,27.6,17.3,0,0,0,22.2,16.71,3.91,12.8,57,3.91,28.1,8,60,1016.3,0.143,0.174,24.1,2.34
30-01-2010,22.3,28.8,16.1,0,0,0,20.8,21.4,5.21,7.9,45,5.21,31.3,9.3,10,1016.3,0.139,0.172,23.9,3.14
31-01-2010,23,29.2,17.4,0,0,0,21.1,21.54,5.37,5.8,35,5.37,24.1,8,8,1015.8,0.136,0.169,23.8,3.19
01-02-2010,22.1,29,14.5,0,0,0,21.1,21.2,5.12,10.4,50,5.12,28.4,9.6,27,1015.3,0.133,0.167,24.1,2.76
02-02-2010,23.3,29.6,17,0,0,0,22.4,20.52,5.22,11.6,51,5.22,35.3,11.2,8,1014.4,0.131,0.165,25,2.96
03-02-2010,23.7,30,17.7,0,0,0,22.5,20.26,5.45,10.9,48,5.45,36.7,11.6,6,1014.1,0.13,0.163,25.4,3.15
04-02-2010,23.6,29.6,18,0,0,0,22,21.11,5.82,9.6,43,5.82,36.7,12.4,3,1014.8,0.128,0.161,25.5,3.01
05-02-2010,23.8,29.8,18,0,0,0,22.8,21.06,5.47,11,47,5.47,32.8,10.7,2,1015.5,0.127,0.16,25.7,3.04
06-02-2010,24,30.1,17.7,0,0,0,23.7,18.9,4.82,12.3,51,4.82,29.5,8.5,29,1016.1,0.126,0.158,25.7,3
07-02-2010,23.7,30.2,16.8,0,0,0,23.7,21.03,4.99,12.9,54,4.99,27,8.4,22,1016.1,0.125,0.157,26,3.03
08-02-2010,23.7,30.3,16.4,0,0,0,23.3,22.08,5.34,11.4,51,5.34,26.3,8.7,15,1013.6,0.124,0.155,26.2,3.25
09-02-2010,24.4,30.9,18.3,0,0,0,22.9,22.24,5.94,8.5,40,5.94,30.6,10.6,34,1012,0.123,0.154,26.5,3.55
10-02-2010,24.6,31.4,18.5,0,0,0,23.1,21.96,6.09,9.2,40,6.09,33.1,11.4,25,1012.3,0.122,0.152,26.7,3.54
11-02-2010,24.3,31,18.1,0,0,0,22.9,21.87,6.03,10.9,47,6.03,37.8,13.6,45,1014,0.122,0.151,26.6,3.44
12-02-2010,24.7,31.8,18.3,0,0,0,23.9,21.96,5.77,11.8,49,5.77,30.2,12.2,32,1014.6,0.121,0.15,27.2,3.55
13-02-2010,25.7,32.7,19.1,0,0,0,25.2,21.63,5.97,12.7,49,5.97,29.5,11.5,20,1012.9,0.121,0.149,27.8,3.67
14-02-2010,26.9,33.9,20.4,0,0,0,26.2,21.08,6,11.1,41,6,27.4,9.8,19,1011.5,0.12,0.148,28.9,4.1
15-02-2010,26.7,33.9,20,0,0,0,26.4,21.52,6.09,13.3,48,6.09,29.2,11.3,30,1011.4,0.12,0.146,29,4
16-02-2010,25.6,32.3,20,0,0,0,25.5,19.18,5.32,13.8,52,5.32,29.2,11,71,1013.1,0.12,0.146,28.4,3.58
17-02-2010,27,34,20.4,0,0,0,27.8,21.08,5.16,14.6,51,5.16,21.6,7.4,82,1013,0.119,0.145,29.5,3.88
18-02-2010,27.5,33.7,21.1,0.1,0.1,1,29,19.86,4.95,16.1,52,4.95,22.3,6.4,88,1012.9,0.119,0.144,30,3.56
19-02-2010,27.8,33.8,22.1,0,0,0,27.7,19.72,5.81,13.3,43,5.81,28.4,9.9,81,1013.3,0.12,0.143,30.1,3.8
20-02-2010,27.3,33.7,20.7,0,0,0,27.7,20.47,5.43,14.4,48,5.43,27.7,9.3,45,1013.5,0.12,0.142,29.9,3.75
21-02-2010,27.1,33.5,20.9,0.1,0.1,1,28,19.74,5.23,15.9,53,5.23,25.6,9.3,47,1013.7,0.119,0.142,29.8,3.53
22-02-2010,27.1,32.8,21.3,0.5,0.5,2,28.5,19.46,4.78,16.4,55,4.78,27.7,7.2,54,1013.2,0.121,0.141,30,3.25
23-02-2010,27.9,34.3,22,0.5,0.5,3,28.8,21.11,5.57,15.7,50,5.57,33.5,9,30,1011.4,0.126,0.141,30,3.72
24-02-2010,27.2,33.5,21.2,0,0,0,28.1,20.48,5.17,14.6,50,5.17,24.8,6.6,33,1010,0.131,0.14,29.8,3.83
25-02-2010,27.5,34.6,21.5,0,0,0,28.6,20.44,5.18,15.5,55,5.18,24.5,8.5,33,1010.5,0.128,0.139,29.9,4.27
26-02-2010,27.4,33.4,21.8,0,0,0,29.1,19.98,4.8,16.9,58,4.8,22.7,7.6,33,1012,0.126,0.139,30.2,3.74
27-02-2010,28.3,34.7,21.4,0,0,0,29.1,21.71,5.66,14.3,48,5.66,24.8,7.6,6,1012.1,0.124,0.139,30.7,4.3
28-02-2010,28.5,35,22.6,0,0,0,28.2,24.13,6.12,10.3,35,6.12,22.7,6.4,0,1012.1,0.123,0.138,30.4,4.65
01-03-2010,28.1,35.1,20.6,0,0,0,26.9,24.2,6.74,8.6,32,6.74,27.7,8.9,0,1012.7,0.122,0.138,30.5,4.66
02-03-2010,28.7,35.4,22,0,0,0,27.9,23.92,6.74,10.3,34,6.74,27.4,9.2,8,1011.8,0.121,0.137,31.2,4.61
03-03-2010,29.4,36.1,23.6,0,0,0,28.2,23.77,7.22,9.8,31,7.22,39.2,11.1,56,1010,0.12,0.137,31.6,4.85
04-03-2010,29.5,35.7,23.7,0,0,0,28.7,19.95,6.44,11.4,34,6.44,34.2,10.5,45,1009.7,0.119,0.136,31.5,4.56
05-03-2010,29.4,36,22.5,0,0,0,29.7,22.24,5.97,13.1,39,5.97,28.1,7.6,41,1010,0.119,0.136,31.9,4.62
06-03-2010,30.1,36.9,22.5,0,0,0,30.5,22.67,6.29,13.9,40,6.29,29.2,8.2,14,1010.3,0.119,0.136,32.4,4.89
07-03-2010,29.7,35.9,22.5,0,0,0,29.9,24.31,6.64,13.4,40,6.64,33.8,9,2,1011.8,0.119,0.136,32.5,4.57
08-03-2010,30,36.5,22.1,0,0,0,30.7,24.18,6.08,13.5,39,6.08,20.9,6.2,2,1011.9,0.118,0.135,32.8,4.73
09-03-2010,30.3,36.3,24.1,0,0,0,30.9,23.16,6.88,15.5,44,6.88,35.3,11,6,1012.7,0.118,0.135,32.9,4.55
10-03-2010,29.5,35.7,23.5,0,0,0,29.3,23.04,7.12,13.9,40,7.12,35.6,12.3,23,1013.8,0.118,0.135,32.4,4.35
11-03-2010,29.2,34.9,23.1,0,0,0,30,21.69,6.18,15.7,47,6.18,30.2,9.7,10,1015.2,0.118,0.135,32.1,4.04
12-03-2010,29.3,35.3,23.1,0,0,0,30,22.23,6.27,15,45,6.27,30.6,9.7,49,1015.9,0.118,0.135,32.1,4.32
13-03-2010,29.3,34.8,23.7,0,0,0,30.7,20.83,5.09,15.3,45,5.09,21.6,4.7,82,1014.4,0.118,0.134,32.6,4
14-03-2010,30.1,35.8,23.6,0.1,0.1,1,30.6,20.43,5.65,14,40,5.65,29.5,7.2,97,1011.7,0.118,0.134,32.3,4.45
15-03-2010,29.7,36,23.1,0,0,0,29,22.39,5.81,9.1,32,5.81,25.9,6.6,98,1010.7,0.119,0.134,32,5.2
16-03-2010,29.6,36,23.2,0,0,0,29.1,22.03,6.36,11.1,35,6.36,26.6,8.4,97,1011.2,0.118,0.134,32,4.88
17-03-2010,29.4,35.5,22.9,0,0,0,28.9,21.69,6.83,12.2,38,6.83,29.9,10.7,47,1013.3,0.118,0.134,32.1,4.68
18-03-2010,28.9,35.4,22.9,0,0,0,28,23.27,7.14,11.1,36,7.14,33.1,11.4,50,1015.1,0.118,0.134,31.8,4.6
19-03-2010,29.6,36.5,22.6,0,0,0,28.9,24.16,6.91,10.5,34,6.91,28.1,8.9,27,1013.2,0.118,0.134,32.4,5.05
20-03-2010,30,37.1,23.1,0,0,0,28.6,22.46,6.89,8.1,27,6.89,25.9,8.6,15,1011.3,0.118,0.134,32.6,5.3
21-03-2010,30.6,38.1,22.6,0,0,0,29.8,26.07,7.18,9.1,29,7.18,23,7.7,0,1009.4,0.118,0.134,33.3,5.73
22-03-2010,31,38.2,24.1,0,0,0,30.1,26.14,7.27,9.1,27,7.27,33.5,8.2,2,1006.9,0.118,0.133,33.8,5.67
23-03-2010,31.1,38.3,24.4,0,0,0,30.1,26.13,7.6,9.5,29,7.6,32,9.3,2,1005.3,0.118,0.133,33.9,5.76
24-03-2010,30.5,37.3,23.4,0,0,0,30.5,22.87,6.84,13.1,38,6.84,33.5,10,18,1006.8,0.118,0.133,33.4,5.22
25-03-2010,30.5,37.2,23.4,0,0,0,31.1,22.96,6.59,14.7,44,6.59,29.5,9.7,16,1007.7,0.118,0.133,33.5,5.19
26-03-2010,30.1,36.3,23.6,0,0,0,31,20.54,6.06,15.8,46,6.06,28.4,10.1,24,1008.1,0.118,0.133,33.3,4.69
27-03-2010,30.3,36.4,24.6,0,0,0,30.9,22.86,6.56,14.7,42,6.56,28.8,9.5,29,1009,0.118,0.133,33.7,4.74
28-03-2010,29.9,35.8,23.9,0,0,0,32.2,21.97,5.72,18.3,53,5.72,24.8,8.1,28,1009.7,0.118,0.133,33.7,3.95
29-03-2010,30.1,35.9,24.6,0.2,0.2,1,32.5,20.18,5.32,18.8,53,5.32,24.5,7.9,35,1010.1,0.119,0.133,33.5,3.88
30-03-2010,30.5,36.8,25.5,0.2,0.2,1,32.3,19.62,5.66,17.7,48,5.66,27.7,8.6,38,1009,0.12,0.133,33.4,4.37
31-03-2010,31.8,37.6,26.2,0,0,0,31.6,26.42,7.58,11.4,33,7.58,29.2,9.4,15,1008.3,0.121,0.133,34.6,5.52
01-04-2010,30.5,37.4,24.6,0,0,0,28.9,27,8.37,8.2,26,8.37,34.6,11.8,0,1008,0.12,0.133,33.5,5.39
02-04-2010,30.4,38.2,22.3,0,0,0,29,27.33,7.52,6.7,24,7.52,27.7,7.9,0,1008.1,0.119,0.133,33.5,5.88
03-04-2010,31.2,38,24.5,0,0,0,30.8,26.8,7.2,10.5,30,7.2,28.1,7.7,1,1009.1,0.119,0.133,33.8,5.55
04-04-2010,31.7,38.3,24.1,0,0,0,32.7,23.28,6.39,14.6,40,6.39,22.3,6.8,11,1010.2,0.118,0.133,34.8,5.43
05-04-2010,32.5,38.9,25.1,0,0,0,32.8,25.87,6.96,12.2,33,6.96,27.4,7,82,1009.3,0.118,0.133,35.7,5.81
06-04-2010,33.1,39.1,26.7,0,0,0,32.7,25.88,7.43,10.7,27,7.43,28.1,7.9,58,1008.7,0.118,0.133,36.3,5.92
07-04-2010,32.7,39.9,25.8,0,0,0,32.4,25.14,8.11,12.6,33,8.11,30.2,11.1,58,1010.1,0.118,0.133,35.8,6.3
08-04-2010,31.9,38.5,24.7,0,0,0,31.4,23.73,7.71,12.4,33,7.71,31.7,10.9,80,1011.7,0.118,0.133,35,5.55
09-04-2010,32,37.8,25.9,0,0,0,32.4,20.47,6.08,13.8,35,6.08,33.1,7.8,75,1009.7,0.118,0.133,34.8,5.25
10-04-2010,33.9,40.2,28.2,0.1,0.1,1,33.5,24.08,7.56,11.4,27,7.56,34.6,8.7,80,1006.3,0.118,0.133,36,6.19
11-04-2010,33.9,40.4,27.3,0,0,0,34,26.41,7.34,12,28,7.34,30.6,6.9,31,1005.7,0.118,0.133,36.6,6.29
12-04-2010,33.8,40,27.4,0,0,0,33.8,23.17,7.16,12.8,30,7.16,24.5,8.3,76,1006.2,0.118,0.133,36.7,6.19
13-04-2010,34,39.5,28.2,0,0,0,33.9,22.56,7.06,12.8,30,7.06,28.8,8.7,95,1006.5,0.118,0.133,36.7,5.97
14-04-2010,34,40.2,27.5,0,0,0,34.1,24.24,7.45,12.9,30,7.45,33.8,8.3,35,1006.7,0.118,0.133,37.3,6.16
15-04-2010,33.4,39.4,28.2,0,0,0,34,22.24,7.42,15.4,36,7.42,31,10.7,76,1008.6,0.118,0.133,36.7,5.75
16-04-2010,32.2,38.7,26.2,0,0,0,34.9,24.35,6.6,19.1,49,6.6,25.9,8.4,26,1009.1,0.118,0.133,36.3,5.05
17-04-2010,32.4,38.6,26,0.3,0.3,1,34,23.67,6.87,16.6,42,6.87,26.3,8.4,31,1009.1,0.119,0.133,36.2,5.27
18-04-2010,32.8,38.7,26.7,0.8,0.8,1,34.2,23.45,6.69,16.3,40,6.69,32.4,8.7,21,1008.3,0.121,0.133,36.2,5.39
19-04-2010,33.6,39.2,27.4,0,0,0,34,22.47,6.59,13.5,31,6.59,28.4,7.1,21,1006.6,0.122,0.133,36.3,5.64
20-04-2010,34.2,40.4,28.2,0,0,0,33.7,25.92,8.25,11.7,27,8.25,40,10.4,8,1005.2,0.121,0.133,36.7,6.34
21-04-2010,33.6,39.8,26.6,0,0,0,33.4,24.51,7.35,11.9,30,7.35,31,8.4,12,1006,0.12,0.132,36.5,6.21
22-04-2010,33.5,39.4,27.3,0,0,0,33.8,23.56,7.01,13.7,34,7.01,31,8.9,14,1007.3,0.119,0.132,36.5,5.99
23-04-2010,33.3,39.9,28.2,0,0,0,33.8,21.89,7.06,14.3,33,7.06,40.3,9.2,18,1008,0.12,0.132,36.4,5.96
24-04-2010,32.6,39.6,26.3,0.2,0.2,1,33.7,23.4,6.83,15.3,39,6.83,28.1,8.3,14,1008.1,0.121,0.132,36.1,5.85
25-04-2010,33.2,39.7,26.9,0,0,0,33.2,25.77,7.67,12.5,32,7.67,28.8,9.6,8,1007.2,0.12,0.132,36.5,6.26
26-04-2010,30.7,38.1,26.2,1.8,1.8,2,33.1,24.13,6.47,18.6,51,6.47,42.8,8.5,18,1010.3,0.129,0.132,35.5,4.79
27-04-2010,32,37.9,25.4,0,0,0,33.7,24.51,6.74,16.9,44,6.74,25.2,8.5,14,1010.8,0.145,0.132,35.3,5.05
28-04-2010,32.4,38.6,26,0,0,0,33.9,24.38,7.05,16.7,42,7.05,31,9.4,27,1009.3,0.136,0.132,35.8,5.27
29-04-2010,32,37.9,26.7,0.3,0.3,1,33.9,24.28,6.93,17.8,46,6.93,32.4,10.1,62,1008.8,0.132,0.132,35.7,4.74
30-04-2010,30.2,36,25.1,0.4,0.4,1,32.8,22.12,5.69,18.8,53,5.69,27.4,7.2,97,1010.1,0.131,0.132,34.6,4.19
01-05-2010,31.3,36.2,26.6,0,0,0,33.2,20.62,5.71,17.4,46,5.71,21.6,7.2,92,1010.2,0.129,0.132,34.8,4.28
02-05-2010,30.6,36.2,25.6,0.4,0.4,1,32.8,22.59,5.8,17.9,49,5.8,22.3,6.7,72,1009.2,0.127,0.132,34.9,4.22
03-05-2010,30.4,36,25.6,1,1,2,31.8,21.53,5.74,16.5,45,5.74,22.3,7.8,41,1007.3,0.13,0.132,34.5,4.4
04-05-2010,30.4,37,24.9,1.1,1.1,2,31.8,24.23,6.41,16,44,6.41,23.8,7.9,30,1005.9,0.142,0.132,34.3,4.71
05-05-2010,31.4,36.9,25.1,0,0,0,32.6,24.77,6.62,15.6,40,6.62,33.5,7.3,13,1004.7,0.146,0.133,34.5,4.63
06-05-2010,32.5,38.6,26.1,0,0,0,33,23.55,7.25,14.9,37,7.25,29.2,10,13,1004.1,0.137,0.133,35,5.41
07-05-2010,31.9,37.9,25.2,0,0,0,34.3,23.96,6.44,18.7,49,6.44,27.4,9,14,1005,0.132,0.133,35.5,4.72
08-05-2010,32.7,37.4,27.2,0,0,0,34.7,24.96,6.99,18.1,44,6.99,31.3,9.3,21,1005.8,0.129,0.133,36.2,4.59
09-05-2010,33.9,39.7,27.6,0,0,0,34.8,24.94,7.23,15.1,34,7.23,29.2,8.2,49,1004,0.126,0.133,36.9,5.76
10-05-2010,34.7,41.2,28.4,0,0,0,35.3,24.75,7.82,14.9,34,7.82,28.4,9.9,25,1003.7,0.123,0.132,37.4,6.57
11-05-2010,35.2,40.5,29.7,0,0,0,35.8,22.92,6.98,14.3,30,6.98,25.6,7.8,21,1003.7,0.121,0.132,38,6.08
12-05-2010,34.9,40.5,29,0.4,0.4,1,35.5,22.42,6.97,14.5,31,6.97,23.4,7.8,27,1004,0.12,0.132,37.7,6.07
13-05-2010,34.8,40.8,28.6,0,0,0,36,23.48,7.28,16.2,36,7.28,28.8,9.3,20,1004.1,0.121,0.132,37.9,6.17
14-05-2010,34.4,41,30.2,0.3,0.3,1,35.8,22.34,7.21,17,37,7.21,31.3,9.8,25,1003.6,0.122,0.132,37.7,6.17
15-05-2010,34.1,40.6,27.8,0.1,0.1,1,36,24.24,7.22,17.5,41,7.22,31,9.7,15,1004.2,0.126,0.132,37.6,6.04
16-05-2010,34.1,39.5,28.5,0,0,0,35.8,23.59,7.17,17.5,39,7.17,29.2,9.3,21,1004,0.125,0.132,37.7,5.4
17-05-2010,34.6,40.4,29.4,0,0,0,35.8,24.45,7.83,16.7,37,7.83,37.4,11.1,32,1004.1,0.123,0.132,37.9,6.04
18-05-2010,33.4,38.7,28,0,0,0,36,21.63,6.78,19.9,47,6.78,36.7,10.7,100,1003.7,0.121,0.132,37.3,4.87
19-05-2010,30.9,34.2,27.9,0,0,0,33.7,10.73,4.04,20.6,55,4.04,32.8,9.3,100,1003.2,0.12,0.132,34.2,3.08
20-05-2010,29.2,32.5,26.1,2.7,2.7,4,32,11.37,3.61,20.5,60,3.61,36.4,8.8,100,1002.4,0.137,0.132,32.2,2.67
21-05-2010,26.4,29.2,24.6,5.1,5.1,15,30.4,5,1.63,22.6,80,1.63,29.2,8.7,100,1003.1,0.199,0.133,28.2,1.32
22-05-2010,30.3,36.2,25.3,0.3,0.3,1,33.2,20.3,5.58,20.8,60,5.58,38.5,10.2,99,1003.4,0.211,0.134,31.5,3.83
23-05-2010,32.5,39.6,27,0,0,0,33.9,24.88,7.64,18.5,47,7.64,43.6,14.7,72,1002.4,0.191,0.135,33.5,5.82
24-05-2010,34.2,41.2,28.7,0,0,0,34.6,24.63,8.53,16.1,38,8.53,46.4,15.2,47,1001.5,0.169,0.135,34.9,6.52
25-05-2010,34.9,41.6,28.8,0,0,0,33.9,26.41,10.56,14.7,32,10.56,52.6,20.9,18,1001.5,0.151,0.135,36.1,6.79
26-05-2010,34.2,40.7,27.8,0,0,0,32.7,27.24,10.9,13.9,32,10.9,56.2,22.7,2,1002.4,0.14,0.134,36.1,6.41
27-05-2010,33.8,40.1,27.5,0,0,0,33,26.64,9.64,14.3,33,9.64,51.8,18.4,2,1003,0.133,0.134,36.2,6.02
28-05-2010,34.7,40.8,29,0,0,0,33.9,25.84,9.42,13.3,29,9.42,45.7,15.8,12,1003.8,0.128,0.134,36.7,6.46
29-05-2010,34.9,40.9,30,0,0,0,33.6,25.15,9.4,11.4,25,9.4,47.5,14.7,8,1004,0.125,0.134,36.9,6.43
30-05-2010,34.6,41,29.4,0,0,0,33.4,26.52,9.33,11.3,26,9.33,47.9,14.3,5,1003.9,0.122,0.134,36.8,6.6
31-05-2010,34.7,39.6,29.9,0,0,0,33.5,23.18,9,12.3,27,9,47.5,15.2,32,1004.5,0.121,0.134,36.8,5.92
01-06-2010,34.3,40.5,29,0,0,0,34.6,24.59,8.76,16.5,37,8.76,50.8,16.7,17,1005.8,0.12,0.133,37.3,5.99
02-06-2010,33.3,38.4,27.8,0.3,0.3,2,33.9,26.31,8.83,17.7,41,8.83,50.4,17.7,46,1007.7,0.121,0.133,36.7,4.95
03-06-2010,33.5,38.2,29.2,0.1,0.1,1,34.3,21.76,7.76,17.4,39,7.76,41.4,14.2,54,1008.1,0.122,0.133,36.5,4.77
04-06-2010,33.4,38.8,29.7,0.4,0.4,1,34.6,20.92,7.58,18.3,42,7.58,41,14.5,56,1007.6,0.124,0.133,36.2,4.85
05-06-2010,33.9,39.1,29.9,0,0,0,34.5,25.06,8.77,16.9,38,8.77,48.6,15.3,40,1005.8,0.126,0.133,36.6,5.41
06-06-2010,33.8,38.7,29.3,0.2,0.2,1,33.8,25.1,9.24,16.6,37,9.24,51.1,18.3,61,1004.2,0.124,0.133,36.6,5.13
07-06-2010,33.3,38,28.8,0.1,0.1,1,33.4,23.25,8.59,16.6,38,8.59,50.8,17.2,71,1004.4,0.123,0.133,36.2,4.81
08-06-2010,33.3,37.9,29.5,0.2,0.2,1,34.2,22.85,7.65,17.2,39,7.65,48.2,13.5,60,1004.3,0.123,0.133,36.2,4.73
09-06-2010,31.8,37.6,28.1,1.6,1.6,3,34,18.54,5.55,18.6,47,5.55,31,8.2,77,1003.9,0.126,0.133,35.4,4.61
10-06-2010,30.1,36.3,25.5,2.9,2.9,5,33.4,20.56,5.43,20.9,60,5.43,29.5,8.8,81,1003.8,0.141,0.133,34.2,3.82
11-06-2010,28.9,35.2,25.2,7.9,7.9,6,33.6,20.8,4.82,22.6,71,4.82,24.5,5.5,95,1002.6,0.224,0.134,33,3.23
12-06-2010,27.9,32.3,24.6,7.4,7.4,14,32.1,10.09,2.73,23,76,2.73,33.8,9.1,100,1001.6,0.286,0.14,30.1,2.3
13-06-2010,25.8,31.2,23.8,14.9,14.9,17,30.1,9.19,2.2,23.7,89,2.2,28.1,10.9,100,1002.5,0.362,0.172,28.7,1.73
14-06-2010,26.2,29.5,24.6,9.9,9.9,4,28.9,11.47,3.17,22,78,3.17,43.6,15,98,1004.4,0.339,0.224,28.3,1.52
15-06-2010,26,29.6,24.1,2,2,7,27.7,14.57,3.96,21.6,77,3.96,60.1,21.7,86,1005.2,0.322,0.257,28.1,1.57
16-06-2010,26.6,29.7,24.3,0.8,0.8,2,28.2,11.55,3.73,21.4,74,3.73,57.6,20,98,1006.1,0.302,0.26,28,1.66
17-06-2010,27.3,31.9,24.4,0.4,0.4,1,28.5,19.29,5.38,21.2,70,5.38,59.8,22.7,73,1005.3,0.285,0.257,28.8,2.19
18-06-2010,27.3,31.8,23.7,2.1,2.1,5,29.9,19.16,4.78,21.7,73,4.78,47.2,15.9,95,1005.3,0.269,0.252,29.1,2.19
19-06-2010,26.7,29.3,24.1,1.7,1.7,8,29.7,12.16,3.14,21.9,76,3.14,41,12.3,100,1005.6,0.27,0.248,28.3,1.57
20-06-2010,25.2,27.3,23.6,4.6,4.6,11,28.3,7.82,2.08,22.3,84,2.08,35.3,13.7,99,1007.2,0.312,0.25,26.9,1
21-06-2010,27.1,30.7,24.2,0,0,0,29.8,12.57,3.61,21.4,72,3.61,41.4,13.2,99,1006.6,0.293,0.252,28,1.88
22-06-2010,28.8,33.6,25.2,1.9,1.9,3,31.2,22.8,6.11,21.4,65,6.11,46.8,17,83,1004.6,0.272,0.248,29.7,2.6
23-06-2010,28.2,32.6,24.6,4.3,4.3,6,30.9,19.17,5.05,21.9,70,5.05,46.8,16.2,77,1004,0.267,0.243,29.8,2.47
24-06-2010,26.1,28.6,23.9,2.2,2.2,9,28.9,11.78,3.09,22.3,80,3.09,46.1,15.8,100,1003.3,0.3,0.242,27.9,1.3
25-06-2010,27.5,32,24.5,0.1,0.1,1,29.6,18.75,5.18,21.1,69,5.18,41,17.1,96,1001.6,0.285,0.242,28.9,2.38
26-06-2010,28.1,33,24.3,0,0,0,30.5,18.85,5.19,21.1,67,5.19,45,15.1,100,1001.9,0.259,0.238,29.5,2.69
