time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),apparent_temperature_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_mean (km/h),cloud_cover_mean (%),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),vapour_pressure_deficit_max (kPa)
01-01-2010,21.1,26,17.3,0.1,0.1,1,21.2,17.21,3.55,13.5,65,3.55,32,8.5,16,1015.1,0.131,0.179,23.2,2.07
02-01-2010,19.1,25.4,13.8,0,0,0,17.9,18.06,3.76,9.1,55,3.76,23,7.9,5,1016.3,0.13,0.178,21.6,2.28
03-01-2010,18.5,25.8,11.5,0,0,0,17.3,18.25,3.69,8.5,56,3.69,22.7,7.6,16,1015.2,0.129,0.176,20.5,2.41
04-01-2010,19.3,25.8,12.6,0,0,0,18.8,17.77,3.4,10.4,61,3.4,16.6,5.2,47,1013,0.128,0.175,21,2.22
05-01-2010,20.3,26.7,14,0,0,0,20.2,17.54,3.52,12.8,66,3.52,27,7.5,0,1011.9,0.128,0.174,21.9,2.18
06-01-2010,19.4,25.5,13.4,0,0,0,19.1,17.99,3.57,11.8,65,3.57,28.1,7.2,0,1013.4,0.127,0.173,21.6,2.05
07-01-2010,19.1,25.5,13.2,0,0,0,18.4,18.17,3.65,10.9,62,3.65,30.2,8.4,0,1015,0.126,0.172,21.2,2.04
08-01-2010,19.7,26.6,12.3,0,0,0,19.1,17.95,3.61,10.7,60,3.61,25.2,6.9,7,1014.8,0.126,0.171,21.5,2.29
09-01-2010,22.2,28.3,16.2,0,0,0,22.9,16.81,3.59,14.5,65,3.59,20.9,6.4,10,1014,0.125,0.17,23.7,2.36
10-01-2010,22.8,28.5,17.2,0,0,0,23.7,16.06,3.48,15.1,65,3.48,20.9,6.2,22,1014.6,0.124,0.169,24.4,2.32
11-01-2010,23.8,29.2,20.1,0,0,0,26.4,14.82,3.13,18.6,75,3.13,22,4.8,18,1014.9,0.124,0.168,25.5,2.05
12-01-2010,23.1,28.3,18.8,0,0,0,25.7,14.73,2.96,18.6,78,2.96,18,4.9,35,1015.2,0.124,0.167,25.1,2.01
13-01-2010,23.6,28.6,19.4,0,0,0,26,11.54,2.47,18.6,76,2.47,16.9,5.1,67,1016.1,0.124,0.166,25.2,1.99
14-01-2010,22.5,25.4,20,0.8,0.8,4,25.2,8.59,1.76,19,81,1.76,19.4,4.6,76,1017.9,0.134,0.166,24.1,1.05
15-01-2010,22.8,27.6,18.3,0,0,0,24.4,13.24,3.03,17.2,73,3.03,28.4,7.6,75,1019.3,0.136,0.166,24.3,1.81
16-01-2010,21.8,27.2,16.8,0,0,0,22.9,16.73,3.3,15.2,69,3.3,25.6,5.5,56,1019.7,0.134,0.165,24,2.06
17-01-2010,20.7,26.3,15.3,0,0,0,21.3,18.53,3.51,13.8,68,3.51,23.8,5.6,9,1019.2,0.132,0.165,23.2,1.98
18-01-2010,20.9,26.5,15,0,0,0,21.6,17.78,3.37,13.8,67,3.37,18.7,4.9,84,1018,0.131,0.164,23.2,2.01
19-01-2010,21.1,27.1,15.6,0,0,0,22.1,18.31,3.48,14.5,70,3.48,18.4,5,34,1016,0.129,0.163,23.4,2.2
20-01-2010,20.6,27.1,14.4,0,0,0,20.7,18.96,3.88,12.7,65,3.88,23,7.3,0,1017.2,0.128,0.162,22.8,2.38
21-01-2010,20,27.2,12.9,0,0,0,19.3,19.42,3.99,10.5,59,3.99,26.6,7.5,0,1016.2,0.126,0.161,22.1,2.56
22-01-2010,20.7,27.6,13.4,0,0,0,20.3,19.48,3.89,10.5,56,3.89,23,5.6,0,1015.9,0.125,0.16,21.9,2.65
23-01-2010,20.6,27.9,13.7,0,0,0,20.5,19.53,3.86,10.9,59,3.86,21.2,5,0,1015.9,0.124,0.159,22.1,2.7
24-01-2010,20.9,28.4,14.1,0,0,0,21.1,19.39,3.88,11.9,63,3.88,18,5,8,1015.2,0.123,0.159,22.8,2.84
25-01-2010,20.7,28,13.4,0,0,0,20.9,19.53,3.79,11.6,63,3.79,15.8,4.4,10,1015.2,0.123,0.158,22.8,2.8
26-01-2010,22,29.5,14.6,0,0,0,22.3,19.57,3.89,12.2,61,3.89,17.3,5.3,0,1015.8,0.122,0.157,23.5,3.14
27-01-2010,22.2,29.4,16.1,0,0,0,22.7,19.54,3.82,12.8,62,3.82,16.6,4.9,0,1016.1,0.121,0.156,24,3.04
28-01-2010,22,28.6,16,0,0,0,22.9,19.07,3.84,13.8,65,3.84,18.4,4.6,69,1016.5,0.12,0.155,24.2,2.69
29-01-2010,22.4,28.5,16.3,0,0,0,23.1,19.13,3.87,13.3,61,3.87,18,4.5,14,1015.9,0.12,0.154,24.3,2.68
30-01-2010,22.6,29.7,16.5,0,0,0,23.2,19.68,4.05,13.5,63,4.05,23,6.7,5,1015.2,0.119,0.153,24.6,3.14
31-01-2010,22.5,29.1,16.1,0,0,0,23.3,18.78,4.01,14.3,67,4.01,21.6,6.7,17,1015.9,0.119,0.153,24.7,2.92
01-02-2010,22.6,29.3,16.1,0,0,0,23.1,19.4,4.03,13,60,4.03,22.7,5.7,50,1015.3,0.119,0.152,24.8,2.93
02-02-2010,23.1,30.3,16.4,0,0,0,23.5,19.99,4.4,13.2,60,4.4,23.4,7,31,1014.5,0.119,0.151,25.2,3.22
03-02-2010,23.7,30.9,17.3,0,0,0,24.2,19.95,4.49,13.7,60,4.49,22.7,7.1,0,1014,0.118,0.15,25.6,3.26
04-02-2010,24,29.9,18.4,0,0,0,25.8,17.97,3.8,16.7,69,3.8,20.9,5.3,27,1014.7,0.118,0.15,26,2.68
05-02-2010,24.1,30.3,19.5,0,0,0,26.1,18.44,3.84,16.9,69,3.84,22,4.6,14,1015.3,0.118,0.149,26.3,2.85
06-02-2010,23.4,30,18.1,0,0,0,25.2,18.79,3.8,15.9,70,3.8,19.1,4.9,42,1016.1,0.118,0.149,26,3.09
07-02-2010,23.8,31.5,17.5,0,0,0,24.6,19.98,4.38,13.6,63,4.38,20.5,6.4,27,1015,0.118,0.148,26,3.69
08-02-2010,24.5,32.4,17.2,0,0,0,25.3,20.7,4.41,13.7,60,4.41,18.4,6.3,14,1012.5,0.117,0.147,26.6,3.88
09-02-2010,24.6,32.7,17.8,0,0,0,25.6,20.04,4.81,15.2,63,4.81,27.7,8.4,81,1011.6,0.117,0.147,26.6,3.76
10-02-2010,24.5,32.1,18.1,0,0,0,25.8,20.01,4.59,16.4,68,4.59,24.8,8.2,47,1012.6,0.117,0.146,26.6,3.46
11-02-2010,24.3,31.9,19,0,0,0,26,19.73,4.52,16.3,67,4.52,24.1,6.2,51,1014.7,0.117,0.146,26.7,3.31
12-02-2010,24.8,32.4,18.3,0,0,0,26.2,20.25,4.78,16.2,65,4.78,27.4,7.5,64,1014.9,0.117,0.145,27.1,3.4
13-02-2010,24.8,32.9,19.1,0,0,0,26.1,20.82,4.98,16.1,65,4.98,27.7,8.2,37,1012.9,0.117,0.144,27.1,3.67
14-02-2010,25.7,33.8,19.1,0,0,0,26.7,20.57,5.29,16,63,5.29,30.6,10.1,6,1011.3,0.116,0.144,27.5,4.15
15-02-2010,25.9,33.5,20,0,0,0,27.8,20.59,5.02,18.2,68,5.02,31.7,9.9,5,1012.1,0.116,0.143,28,3.69
16-02-2010,25.9,31.3,21.5,0,0,0,29.2,15.08,3.46,20.1,73,3.46,22.3,5.4,88,1013.1,0.116,0.143,28.2,2.6
17-02-2010,27,34,21.5,0.3,0.3,1,29.7,18.95,4.55,19.2,67,4.55,26.3,7.3,83,1012.4,0.117,0.143,28.8,3.48
18-02-2010,26.2,32.2,21.3,0.2,0.2,1,29.1,18.6,4.29,19.5,70,4.29,30.6,6.3,84,1012.7,0.12,0.142,28.8,2.81
19-02-2010,26.1,31.5,22.1,0.3,0.3,1,29.8,17.9,3.97,20.9,75,3.97,25.9,6,67,1013.8,0.121,0.142,29.1,2.3
20-02-2010,26.8,33.6,21.9,0,0,0,30.2,20.14,4.48,20.1,72,4.48,23.8,6,53,1013.6,0.122,0.142,29.5,3.58
21-02-2010,27.1,33.5,22.8,0,0,0,30.3,20.19,4.64,20,70,4.64,23.4,7.3,75,1013.3,0.121,0.141,29.9,3.53
22-02-2010,26.6,32.7,22.2,0,0,0,29.9,20.06,4.39,19.7,71,4.39,26.3,5.7,51,1012.9,0.12,0.141,29.7,3.36
23-02-2010,26.8,33,22.5,0,0,0,29.7,20.85,4.99,20.7,73,4.99,32.4,10.5,42,1010.6,0.119,0.141,29.6,3.01
24-02-2010,27.7,34,23.8,0.8,0.8,1,30.7,19.73,4.97,21.5,72,4.97,37.8,13,33,1008.5,0.122,0.14,30,3.16
25-02-2010,29.1,35.8,24.1,0,0,0,31.5,21.05,5.25,18.8,62,5.25,29.9,9.6,16,1009.4,0.125,0.14,30.7,4.62
26-02-2010,27.8,34.5,22.6,0,0,0,31.4,20.07,4.71,20.3,70,4.71,26.3,6.2,39,1011.2,0.123,0.14,30.4,4.02
27-02-2010,27.8,34.9,23.1,0,0,0,31.3,20.99,4.76,19.8,70,4.76,22.3,5.5,20,1010.7,0.122,0.139,30.6,4.19
28-02-2010,28,35.7,22.1,0,0,0,30.8,22.63,5.11,17.9,63,5.11,23.4,5.9,12,1010.9,0.12,0.139,30.7,4.73
01-03-2010,28.2,36.6,21,0,0,0,29.8,23.08,5.8,16.7,58,5.8,29.9,9.1,0,1011.4,0.119,0.138,30.6,5.02
02-03-2010,28.4,36.8,22.4,0,0,0,31,22.97,5.81,19.3,65,5.81,31.7,10.3,1,1010,0.118,0.138,30.9,4.86
03-03-2010,29.2,37.5,23.3,0,0,0,31.3,22.13,6.05,19.1,60,6.05,32.4,12.2,42,1007.9,0.118,0.138,31.2,4.99
04-03-2010,29.5,37.2,24.5,0,0,0,31.8,21.74,6.19,20.4,62,6.19,37.4,14.4,33,1007.7,0.117,0.137,31.6,4.58
05-03-2010,29.1,36.4,24.4,0,0,0,32.6,20.46,5.43,22.3,70,5.43,35.6,13.5,15,1007.8,0.117,0.137,31.7,3.7
06-03-2010,30.2,37.9,24.3,0,0,0,33.9,22.08,5.43,21,64,5.43,33.1,8,3,1008.8,0.117,0.137,32.7,4.89
07-03-2010,29.6,36.1,24.8,0,0,0,34,20.74,5.11,23,72,5.11,32.8,9.8,28,1010.1,0.117,0.137,32.4,3.63
08-03-2010,29.6,36.3,25.1,0.3,0.3,1,34.6,20.68,4.85,23.6,74,4.85,31.7,7.5,37,1010.7,0.117,0.136,33,3.52
09-03-2010,29,33.9,25.7,0,0,0,33.8,17.26,4.19,23.4,73,4.19,24.5,7.3,33,1013.3,0.118,0.136,32.2,2.62
10-03-2010,28.9,35.3,24.8,0,0,0,33.3,21,5.05,22.1,70,5.05,29.2,7.1,28,1014,0.119,0.136,32.5,3.54
11-03-2010,29,36.1,24.3,0.3,0.3,1,33.2,21.18,5.08,22.4,71,5.08,29.2,8.5,35,1014.9,0.12,0.136,32.2,3.67
12-03-2010,29.5,36.3,24.6,0,0,0,33.9,21.41,5.22,22.5,70,5.22,28.1,8.1,43,1014.6,0.122,0.136,32.6,3.89
13-03-2010,30,36.8,25.1,0,0,0,33.7,21.13,5.4,20.9,64,5.4,28.4,8.1,82,1011.8,0.122,0.136,32.8,4.59
14-03-2010,30.4,38.3,25.1,0.6,0.6,1,33.7,21.87,5.77,20.5,62,5.77,31,9.8,68,1008.9,0.122,0.136,32.9,5.33
15-03-2010,30.1,37.6,25,0,0,0,33.8,22.58,5.81,21.4,67,5.81,31.7,10.5,71,1009,0.122,0.135,32.9,5.08
16-03-2010,29.5,36.2,25.3,0.3,0.3,1,34,22.79,5.52,23.2,73,5.52,30.2,11,31,1010.7,0.122,0.135,32.9,3.69
17-03-2010,28.8,36.1,24.7,0.7,0.7,1,33.3,22.25,5.28,22.6,73,5.28,34.6,7.8,81,1013.5,0.126,0.135,32.4,3.9
18-03-2010,29.1,36.5,24.1,0,0,0,32.9,23.04,5.47,20.4,66,5.47,26.6,5.7,34,1014.6,0.128,0.135,32.5,4.45
19-03-2010,30.1,38.3,23.6,0,0,0,32.9,24.2,6.02,18.6,58,6.02,23,6.8,3,1011.3,0.125,0.135,32.8,5.46
20-03-2010,29.9,37.8,22.7,0,0,0,33.2,24.77,5.92,19.8,60,5.92,25.9,6.7,0,1009.6,0.122,0.135,33.1,4.84
21-03-2010,29.4,37.8,22.8,0,0,0,33.5,24.81,6.07,21.8,70,6.07,31.3,8.5,23,1007.7,0.121,0.135,32.9,4.68
22-03-2010,30.1,38.9,23.5,0,0,0,33.6,25.06,6.43,21.1,65,6.43,36,10.4,0,1004.7,0.119,0.134,33.3,5.23
23-03-2010,29.8,37.5,24.6,0,0,0,33,24.31,6.58,22.1,67,6.58,42.5,14.6,3,1003.4,0.119,0.134,32.9,4.09
24-03-2010,29.8,36.9,25.6,0,0,0,33,24.49,6.65,22.4,67,6.65,41,16.6,5,1005,0.118,0.134,33,3.75
25-03-2010,29.6,36.8,25.1,0,0,0,33.8,23.35,5.92,23.6,73,5.92,36,13.9,13,1006.4,0.118,0.134,33,3.46
26-03-2010,29.8,36.7,25.2,0,0,0,33.9,22.28,5.74,23.7,72,5.74,38.9,14.1,33,1006.7,0.117,0.134,32.9,3.56
27-03-2010,29.5,36,25.5,0,0,0,33.4,23.6,6.01,23.4,73,6.01,42.8,15.1,29,1007.8,0.117,0.134,32.9,3.37
28-03-2010,29.9,35.8,26.1,0,0,0,33.8,23.96,6.22,23.8,72,6.22,42.8,17.1,22,1007.6,0.117,0.134,33.1,3.09
29-03-2010,30.2,36.8,26.2,0,0,0,34.6,22.51,5.86,24.5,74,5.86,40,16,17,1007.3,0.117,0.134,33.2,3.33
30-03-2010,30.6,37,26.4,0,0,0,34.9,23.13,6.18,24.6,73,6.18,45.4,17.6,13,1006.1,0.117,0.134,33.6,3.49
31-03-2010,30.8,37.3,27,0.3,0.3,1,34.8,23.45,6.45,24.7,72,6.45,50,20.1,17,1005,0.117,0.134,33.8,3.52
01-04-2010,31.1,39.1,26.1,0,0,0,35.4,24.83,6.55,23.9,70,6.55,43.2,15.2,6,1004.5,0.117,0.134,34.3,4.91
02-04-2010,30.7,37.6,26.3,0.1,0.1,1,35.2,24.25,6.27,24.3,73,6.27,41.4,15.1,13,1005.7,0.117,0.134,34.1,4.03
03-04-2010,30.4,37.5,26.1,0,0,0,35.1,24.08,6.07,24.4,73,6.07,35.6,14.1,19,1007.3,0.118,0.134,34,3.74
04-04-2010,30.7,37.1,26.3,0,0,0,35.3,24.06,6.25,24.6,72,6.25,39.6,15.7,29,1008,0.118,0.134,34,3.4
05-04-2010,31.5,39.5,26.3,0,0,0,35.7,24.6,6.56,23.5,67,6.56,32.4,13.8,60,1006.8,0.117,0.134,34.7,4.94
06-04-2010,31.3,40,26.2,0,0,0,35.5,24.95,6.62,23.2,67,6.62,37.4,12.8,67,1006.7,0.117,0.133,34.7,5.29
07-04-2010,30.9,39.3,25.3,0,0,0,35.3,25.41,6.56,23.1,68,6.56,34.9,11.8,73,1009.2,0.117,0.133,34.5,4.85
08-04-2010,30.6,38.5,25.3,0,0,0,34.5,25.5,6.74,22.5,67,6.74,35.6,12.7,78,1010.1,0.116,0.133,34.1,4.72
09-04-2010,31.8,40.3,26.1,0,0,0,34.9,24.69,7,21.1,58,7,33.5,12.8,82,1006.4,0.116,0.133,34.8,5.63
10-04-2010,31.6,40,26.3,0,0,0,35.5,25.03,7.05,23.5,66,7.05,42.8,16.2,62,1003.1,0.116,0.133,34.8,4.96
11-04-2010,31.6,39,27.1,0,0,0,36.3,24.78,6.65,24.7,70,6.65,37.4,15.9,60,1003.4,0.116,0.133,35.1,4.23
12-04-2010,31.1,37.8,27.1,0,0,0,35.5,24.85,6.66,24.9,72,6.66,45.4,18.3,41,1004.1,0.116,0.133,34.7,3.65
13-04-2010,31.4,38.7,27.2,0,0,0,35.9,24.85,6.72,24.8,71,6.72,44.6,17,65,1004,0.116,0.133,35,4.04
14-04-2010,31.8,39.3,27.5,0,0,0,36.6,25.59,6.84,25.2,71,6.84,42.8,17.3,36,1004.9,0.116,0.133,35.4,4.28
15-04-2010,31,36.9,27.4,0,0,0,36,23.49,6.1,25.1,73,6.1,38.9,14.6,49,1007.8,0.116,0.133,34.9,3.15
16-04-2010,30.7,37.2,26.6,0,0,0,35.2,24.93,6.5,24.4,71,6.5,42.5,15.4,22,1007.7,0.116,0.133,34.7,3.44
17-04-2010,30.8,37.3,26.6,0,0,0,34.7,25.55,6.94,24.1,70,6.94,51.1,18.4,36,1006.7,0.116,0.133,34.5,3.49
18-04-2010,31.3,38.5,26.8,0,0,0,35.3,25.69,7.16,24.3,68,7.16,47.2,18.8,10,1005.3,0.116,0.133,34.7,4
19-04-2010,31.7,37.9,27.3,0,0,0,35.2,25.32,7.43,24.4,67,7.43,54.4,21.8,17,1003,0.116,0.133,34.7,3.59
20-04-2010,32.3,39.7,27.7,0,0,0,36.5,25.07,7.3,24.6,67,7.3,46.1,18.5,10,1001.4,0.116,0.133,35.3,4.48
21-04-2010,31.6,38.3,27.2,0,0,0,36,24.96,6.88,25.2,71,6.88,47.2,19.1,10,1002.7,0.116,0.133,34.9,3.82
22-04-2010,31.8,38.7,27.1,0,0,0,36.8,25.7,6.84,25,70,6.84,38.9,15.3,6,1004.2,0.116,0.133,35.3,4.16
23-04-2010,31.3,37.4,27.4,0,0,0,36.1,24.71,6.58,25.2,72,6.58,44.6,17.1,26,1005.7,0.116,0.133,34.9,3.43
24-04-2010,31.8,38.6,27.6,0,0,0,36.2,24.84,6.94,24.2,67,6.94,40.3,15.6,40,1005.2,0.116,0.133,35.3,4.2
25-04-2010,31.7,38.6,27.4,0,0,0,35.9,25.78,7.13,24.3,68,7.13,38.9,17.6,10,1005.4,0.116,0.133,35.4,4.19
26-04-2010,31.4,37.4,27.6,0,0,0,35.6,25.39,6.95,24.6,70,6.95,46.4,18.8,15,1008.2,0.117,0.133,35,3.65
27-04-2010,31.3,36.8,27.5,0,0,0,35.6,25.08,6.75,24.7,70,6.75,39.6,17.5,19,1009.1,0.117,0.133,35,3.42
28-04-2010,31.3,37.9,27.7,0,0,0,35.7,24.92,6.79,24.6,70,6.79,48.6,17.1,18,1008,0.117,0.133,35,3.83
29-04-2010,31.3,37.6,27.3,0,0,0,36,23.97,6.47,24.6,70,6.47,42.5,14.5,36,1008,0.117,0.133,34.9,3.59
30-04-2010,31.6,37.9,27.5,1,1,3,36.1,24.92,6.67,24,67,6.67,36,13.6,21,1008.2,0.121,0.133,35.3,4
01-05-2010,31.7,38.1,27.4,0,0,0,36.8,22.29,5.95,24.7,69,5.95,34.6,11.9,86,1008.1,0.125,0.133,35.3,3.96
02-05-2010,32.9,40.1,28,0,0,0,37.4,24.07,6.36,22.7,60,6.36,32.4,9.4,65,1006.3,0.123,0.133,36.2,5.54
03-05-2010,32,38.2,27.8,0.5,0.5,1,36.7,24,6.52,24.2,66,6.52,36.7,12.9,54,1005.1,0.123,0.133,35.7,4.23
04-05-2010,30.2,35.1,27.6,3.8,3.8,6,35.1,21.32,5.42,24.7,74,5.42,38.9,13.3,62,1004.4,0.141,0.133,34,2.8
05-05-2010,30.6,35.9,27.2,1.4,1.4,4,35.1,24.22,6.22,23.9,69,6.22,36.4,13.3,20,1004,0.161,0.133,34,3.25
06-05-2010,30.5,35.2,27.1,0.2,0.2,1,34.6,22.25,5.96,23.3,67,5.96,36.7,13,35,1004.6,0.161,0.133,33.6,3
07-05-2010,30.6,36.2,26.8,0,0,0,35.2,24.71,6.32,24,70,6.32,37.1,12.9,28,1004.5,0.152,0.133,34,3.19
08-05-2010,31.6,37,27.5,0,0,0,36.5,24.75,6.45,24.8,70,6.45,37.8,13.8,14,1003.7,0.144,0.133,34.7,3.51
09-05-2010,32.5,39.3,28.1,0,0,0,37.4,25.17,7.03,25.3,69,7.03,37.4,16.5,12,1001.8,0.137,0.133,35.5,4.28
10-05-2010,32.8,39.6,28.5,0,0,0,37.8,24.96,6.99,25.5,68,6.99,42.1,16.7,11,1001.4,0.132,0.133,36,4.32
11-05-2010,32.5,38.4,28.7,0,0,0,37.9,26.03,7.02,26.2,71,7.02,40.7,17.3,8,1001.6,0.128,0.133,36,3.55
12-05-2010,32.5,38.4,28.5,0,0,0,37.4,25.81,7.16,26.1,71,7.16,48.2,20.1,19,1002,0.125,0.133,35.8,3.57
13-05-2010,32.4,38.5,28.4,0,0,0,37.5,26.08,7.16,25.8,70,7.16,40.7,18.3,19,1002.6,0.123,0.133,36,3.67
14-05-2010,32.2,37.8,28.9,0,0,0,36.8,25.55,7.16,25.6,70,7.16,46.4,19.9,20,1002.7,0.121,0.133,35.8,3.44
15-05-2010,32,37.7,28.3,0,0,0,36.8,25.94,7.01,25.3,70,7.01,42.1,17,13,1003,0.12,0.133,35.9,3.48
16-05-2010,32,38.6,28,0,0,0,36.9,26.19,7.04,25.3,70,7.04,46.4,16.6,10,1002.8,0.119,0.133,35.8,3.86
17-05-2010,31.4,37,27.5,0,0,0,36.5,24.65,6.47,25.3,72,6.47,43.2,15.1,18,1003.9,0.118,0.133,35.4,3.11
18-05-2010,31.1,36.5,27.6,0,0,0,36,23.87,6.21,24.4,70,6.21,44.6,12.5,94,1005.3,0.118,0.133,35.1,3.43
19-05-2010,29.9,34.3,27.6,1.1,1.1,5,34.9,15.03,4.09,25,77,4.09,41.8,12.3,83,1004.7,0.121,0.133,33.3,2.57
20-05-2010,29.9,34.5,27.2,1.8,1.8,6,34.6,19.13,4.98,24.8,76,4.98,43.9,13.7,92,1004.1,0.137,0.133,32.7,2.64
21-05-2010,27.7,32,25.8,6.4,6.4,12,33.2,11.91,2.79,25,86,2.79,37.4,8.6,99,1005.2,0.183,0.133,30.5,1.54
22-05-2010,27.6,31.6,26,16.3,16.3,15,32.7,12.88,2.89,25.1,86,2.89,41.4,11.7,97,1004.7,0.29,0.14,29.8,1.49
23-05-2010,27.1,31,25.7,26.4,26.4,14,32.4,10.22,2.22,25.4,91,2.22,34.6,11.8,100,1002.1,0.366,0.193,29.1,1.26
24-05-2010,30,35,25.9,0,0,0,35.6,21.3,5.01,24.8,75,5.01,27.4,8.9,98,999.7,0.323,0.249,31,2.67
25-05-2010,31.3,36,27.9,0,0,0,37.6,25.36,5.95,27.5,81,5.95,41,17.5,60,997,0.279,0.246,32.7,2.2
26-05-2010,32.9,39.8,28.2,0,0,0,39.6,26.53,6.57,26.7,73,6.57,30.6,11,23,995.8,0.247,0.239,33.9,4.32
27-05-2010,32.8,38.9,28.8,0,0,0,39.9,25.57,6.21,26.6,72,6.21,24.5,7.8,24,997.7,0.219,0.229,34.5,4.13
28-05-2010,32.4,37.9,28.3,0,0,0,40,26.21,6.2,27.2,77,6.2,27,8,20,1000.9,0.197,0.22,35,3.21
29-05-2010,31.9,37.5,28.3,0,0,0,39.1,26.28,6.25,27.1,77,6.25,33.8,10.1,25,1001.5,0.179,0.211,34.9,3
30-05-2010,31.5,35.9,28.4,0,0,0,38,21.6,5.31,27.1,79,5.31,32.4,13.3,39,1001.2,0.166,0.204,34.3,2.44
31-05-2010,32,37.2,28.7,0,0,0,38.1,23.74,6.05,27.2,77,6.05,44.6,16.9,16,1000.8,0.157,0.198,34.5,2.8
01-06-2010,32.2,37.6,28.6,0,0,0,38.9,25.15,6.18,27.2,77,6.18,32.4,12.8,14,1002.1,0.148,0.192,35.1,3.06
02-06-2010,31.8,36.4,28.5,0,0,0,38.1,23.97,5.9,27.2,78,5.9,37.8,15.2,28,1003.1,0.142,0.186,34.7,2.56
03-06-2010,32.2,36.9,28.8,0,0,0,38.8,24.61,6.08,27.3,77,6.08,35.6,13.9,21,1003.3,0.137,0.181,35.2,2.72
04-06-2010,33.7,40,29.2,0.1,0.1,1,40.3,24.54,6.13,26.3,68,6.13,34.6,9.5,44,1002.6,0.133,0.175,36.3,4.4
05-06-2010,34.7,40.5,29.5,0,0,0,40.7,24.87,6.64,24.8,60,6.64,29.5,7.5,52,999.9,0.13,0.17,37.3,4.95
06-06-2010,34.4,40.5,29.9,0.2,0.2,1,40.7,24.37,6.35,25.3,62,6.35,21.6,7.6,40,998.4,0.127,0.164,37.7,4.69
07-06-2010,33.1,38.4,29.2,0,0,0,39.9,25.23,6.47,26.9,72,6.47,33.5,11.2,70,1000.3,0.125,0.16,37,3.42
08-06-2010,32.5,37.5,29.1,0,0,0,39,23.41,6.03,26.7,74,6.03,32.8,11.9,70,1001.8,0.123,0.156,36.4,3.28
09-06-2010,31.6,36.5,28.4,0.5,0.5,2,37.2,20.89,5.51,25.5,72,5.51,33.8,11.6,28,1002.4,0.125,0.154,35.3,3.14
10-06-2010,31.2,35.8,28.1,0.9,0.9,1,37.1,23.25,5.61,24.8,70,5.61,31.7,7.7,38,1003.1,0.13,0.152,35.5,2.88
11-06-2010,30,33.9,27.9,14.9,14.9,8,36,18.13,4.23,25.6,78,4.23,31,8.1,50,1002.5,0.214,0.151,33.5,2.12
12-06-2010,28.9,30.3,27,9.5,9.5,12,34.6,12.63,2.99,25.5,82,2.99,29.5,9.1,80,1001.9,0.321,0.166,31.5,1.09
13-06-2010,28.3,31.7,26.7,14.7,14.7,11,33.9,12.71,2.91,25.6,86,2.91,38.2,10.4,99,1001.9,0.353,0.204,30.3,1.38
14-06-2010,27.6,28.9,26.7,11.5,11.5,17,33.2,6.96,1.71,25.8,90,1.71,28.1,11.4,100,1001.6,0.368,0.255,29.1,0.79
15-06-2010,30.2,34,27.5,0.4,0.4,1,35.5,20.02,4.96,25.6,77,4.96,35.6,13.3,98,1001.5,0.327,0.278,31.2,2.15
16-06-2010,30.4,33.2,28.4,0,0,0,35.3,14.71,4.18,25.2,74,4.18,40,13.9,75,1001.4,0.296,0.274,31.3,2.06
17-06-2010,30.4,33.4,28.5,0.6,0.6,2,35.9,16.65,4.32,25.6,76,4.32,42.8,11.9,90,1002.1,0.277,0.268,31.7,1.97
18-06-2010,29.7,32.4,28,6.3,6.3,10,35.8,15.07,3.63,26.2,82,3.63,29.2,10.4,95,1002.4,0.293,0.264,31.3,1.47
19-06-2010,29.1,31.3,27.8,9.3,9.3,10,34,16.56,3.92,25.6,82,3.92,49.7,15.7,94,1003.1,0.345,0.27,30.7,1.39
20-06-2010,29.3,32.6,27.5,3.2,3.2,6,34.4,19.76,4.58,25.5,80,4.58,37.8,13.9,81,1003.7,0.345,0.284,31,1.72
21-06-2010,29.5,33,27.3,3.1,3.1,6,35.1,19.18,4.48,25.3,79,4.48,35.6,10.4,64,1002,0.332,0.287,31.2,1.91
22-06-2010,31,36,27.4,0,0,0,37,23.17,5.65,25.6,74,5.65,30.2,9.8,91,999.4,0.308,0.282,32.3,2.76
23-06-2010,29.5,32.6,27.8,3.9,3.9,8,35.6,12.83,3.16,26.1,82,3.16,30.6,9.6,100,998.8,0.318,0.278,31.2,1.58
24-06-2010,27.3,30,25.6,76.7,76.7,23,33.7,8.02,1.85,25.8,92,1.85,35.6,6.4,100,997.5,0.421,0.386,29.5,0.88
25-06-2010,27.1,28.6,25.7,34,34,18,32.6,7.25,1.72,25.4,91,1.72,29.9,10.3,100,997.3,0.421,0.414,28.4,0.63
26-06-2010,27.5,30.1,25.9,41.4,41.4,14,33.2,8.81,2.03,25.7,90,2.03,27.7,9.8,100,999.2,0.42,0.416,28.5,0.99
27-06-2010,29.2,32.1,27.2,2.7,2.7,6,34.9,18.75,4.16,26.3,85,4.16,39.6,14.2,97,1001,0.392,0.389,30,1.25
