time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),apparent_temperature_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_mean (km/h),cloud_cover_mean (%),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),vapour_pressure_deficit_max (kPa)
01-01-2010,14.6,22,8.2,0,0,0,12.6,14.5,2.75,8.1,68,2.75,28.4,10.2,0,1016.3,0.072,0.17,16.7,1.57
02-01-2010,14.2,20.5,8.4,0,0,0,13.3,14.15,2.33,8.9,73,2.33,14.8,4.4,56,1018.7,0.072,0.17,17,1.29
03-01-2010,13.6,16.8,11.6,3.3,3.3,10,12.7,4.76,1.02,10.4,81,1.02,23.8,7.6,75,1018.4,0.088,0.17,15.7,0.68
04-01-2010,12.3,17.2,9,0,0,0,9.9,11.52,1.74,9.8,85,1.74,41.4,16.6,25,1017.1,0.114,0.17,14.8,0.76
05-01-2010,13.4,19.7,9.1,0,0,0,11.1,14.73,2.41,9,77,2.41,38.9,14.4,0,1013.7,0.107,0.17,15.3,1.18
06-01-2010,13.2,19.5,7.4,0,0,0,12.4,13.96,2.25,10.2,84,2.25,19.4,6.6,24,1015.5,0.101,0.17,15.9,0.95
07-01-2010,13.1,19.4,7,0,0,0,12.5,14.21,2.22,9.6,81,2.22,16.9,4.1,26,1017.4,0.095,0.17,15.9,1.03
08-01-2010,13.1,19.6,6.8,0,0,0,12.4,14.16,2.29,9.9,83,2.29,13.3,5.4,27,1017,0.09,0.17,16.4,0.95
09-01-2010,12.6,18.2,7.9,0,0,0,11.3,13.9,2.09,9.7,84,2.09,23.4,8.4,30,1016.7,0.087,0.17,15.9,0.84
10-01-2010,12.6,18.9,7.2,0,0,0,11.3,14.28,2.21,9.5,83,2.21,21.2,8.1,10,1017.5,0.084,0.17,15.8,0.92
11-01-2010,12.6,19.2,6.9,0,0,0,10.9,15.13,2.43,8.4,78,2.43,24.8,9.3,0,1017.7,0.082,0.17,15.7,1.11
12-01-2010,12.6,19.3,5.3,0.8,0.8,2,11.2,15.14,2.38,7.8,75,2.38,22.3,5.7,18,1016.6,0.081,0.169,15.9,1.18
13-01-2010,13.5,18.7,10,6.1,6.1,8,12.4,11.64,2.05,9.5,78,2.05,24.1,6.7,47,1017.2,0.163,0.17,16.1,1.01
14-01-2010,13,19.6,7.3,0,0,0,11.5,15.1,2.43,9.3,80,2.43,29.2,9.6,24,1021.8,0.158,0.171,15.4,1.06
15-01-2010,13.8,20.6,8.8,0,0,0,11.9,14.74,2.53,9,75,2.53,27.4,11.4,78,1021.7,0.143,0.172,15.5,1.26
16-01-2010,13.6,20.9,7.4,0,0,0,11.9,15.49,2.6,9,76,2.6,27.4,10,22,1022,0.13,0.172,15.5,1.27
17-01-2010,12.9,19.7,6.9,0,0,0,11.9,14.15,2.28,9.7,83,2.28,18,6.2,23,1021.9,0.12,0.172,15.7,1.02
18-01-2010,12.2,19.5,6.6,0,0,0,11,13.27,2.11,9.4,85,2.11,22.3,7.2,35,1020.5,0.111,0.172,15.4,1.06
19-01-2010,12.1,19.3,7.2,0,0,0,10.9,12.68,1.95,9.7,87,1.95,22.7,8.1,46,1018.6,0.105,0.172,15,0.97
20-01-2010,12,18.3,7.8,0,0,0,11.2,10.05,1.54,10.5,91,1.54,17.3,6.9,57,1019.6,0.102,0.172,15,0.68
21-01-2010,12.5,18.9,8.3,0,0,0,11.5,11,1.66,10.7,90,1.66,25.6,8.2,75,1018.5,0.1,0.172,15.5,0.75
22-01-2010,13.4,20.2,8.4,0,0,0,13,11.25,1.81,11.2,88,1.81,19.1,5.5,59,1016.9,0.097,0.172,15.9,0.92
23-01-2010,13.9,21.6,8.5,0,0,0,13.9,13.24,2.19,11.5,87,2.19,17.6,4.3,50,1016.9,0.094,0.172,17.3,1.03
24-01-2010,15.4,23.5,8.7,0,0,0,15.3,13.93,2.44,12.2,84,2.44,16.6,5.9,44,1015.1,0.09,0.172,18.2,1.36
25-01-2010,16.9,23.6,10.9,0,0,0,17.3,15.71,2.76,13.2,81,2.76,14.4,5.2,6,1016.6,0.087,0.172,19.9,1.31
26-01-2010,16.4,23.6,10.4,0,0,0,16.2,15.08,2.7,12.9,82,2.7,23,8.3,53,1017.5,0.084,0.171,19.5,1.47
27-01-2010,16.6,24.9,9.2,0,0,0,16,15.34,2.96,11.6,76,2.96,20.9,8.2,38,1017,0.082,0.171,19.6,1.89
28-01-2010,17.7,25.1,11.1,0,0,0,17.2,13.49,2.67,11.4,70,2.67,19.1,6.5,66,1016.4,0.08,0.171,19.9,1.95
29-01-2010,18.2,26,11.8,0.4,0.4,1,17.6,15.03,2.93,11.2,67,2.93,22,7,8,1016.1,0.079,0.17,20.5,2.05
30-01-2010,16.7,23.4,10.8,0,0,0,15,16.79,3.48,9.4,64,3.48,34.6,11.1,4,1016.8,0.079,0.17,19.6,1.65
31-01-2010,15.2,22.2,8.5,0,0,0,13.3,16.88,3.24,7.5,64,3.24,22.7,9.4,38,1016.4,0.078,0.17,18.4,1.79
01-02-2010,15.5,22.3,9.6,0,0,0,14.2,15.87,2.94,8,64,2.94,15.5,6.2,25,1016.4,0.076,0.17,18.5,1.73
02-02-2010,15.6,23.5,7.8,0,0,0,13.8,17.24,3.39,7.9,64,3.39,27,9,0,1016,0.076,0.169,18.6,1.96
03-02-2010,15.4,22.9,8.2,0,0,0,13.3,17.5,3.52,6.8,61,3.52,30.2,9.4,0,1016.2,0.075,0.169,18.5,1.99
04-02-2010,16.2,24.2,8.6,0,0,0,13.7,17.47,3.95,5.8,54,3.95,31.7,11,30,1016.3,0.074,0.169,18.7,2.17
05-02-2010,17.5,25.4,10.4,0,0,0,15.3,17.01,4.04,7.5,54,4.04,33.5,11.4,18,1016.1,0.074,0.168,19.7,2.17
06-02-2010,18.9,27.8,10.6,0,0,0,17.4,17.37,4,8.9,57,4,25.6,9.4,15,1015.9,0.073,0.168,21.1,2.8
07-02-2010,20.2,27.6,12.5,0,0,0,19.6,15.84,3.34,10.3,56,3.34,16.6,5.1,54,1015.8,0.072,0.168,22.2,2.57
08-02-2010,19.7,25.2,16.4,5.7,5.7,6,18.9,8.47,2.64,12,63,2.64,35.3,10,100,1011.2,0.079,0.168,21.3,1.94
09-02-2010,17.4,23,10.8,8.5,8.5,11,16.2,13.98,2.76,11.5,71,2.76,40.7,13.4,48,1010.1,0.228,0.17,19.5,1.65
10-02-2010,16.6,21.2,11.5,0.6,0.6,3,16.5,12.05,2.2,13.1,81,2.2,23,7.8,66,1015.6,0.216,0.173,18.5,1.08
11-02-2010,15.9,21.7,10.3,0,0,0,15.2,17.73,3.08,10.7,74,3.08,18.7,7,9,1017.3,0.193,0.175,18.4,1.33
12-02-2010,16.3,22.5,10.9,0,0,0,15.8,15.48,2.75,10.5,71,2.75,14.4,5.3,29,1017,0.168,0.175,18.5,1.45
13-02-2010,16.7,22.8,10.6,0,0,0,16.2,17.05,3.13,11.4,73,3.13,25.9,7.7,38,1015.8,0.148,0.175,18.8,1.37
14-02-2010,16,22.8,9.3,0,0,0,14.6,19,3.55,8.9,66,3.55,25.9,9.2,0,1014,0.129,0.175,18.4,1.78
15-02-2010,16.2,23.3,8.8,0,0,0,15.1,16.62,3.13,9.4,68,3.13,22.3,7,16,1013.4,0.113,0.175,18.3,1.81
16-02-2010,17.8,25.2,10.8,0,0,0,16.7,18.71,3.78,8.6,59,3.78,19.1,6.5,3,1014.5,0.101,0.174,20.1,2.26
17-02-2010,16.2,23.3,9.4,0,0,0,14.2,19.12,3.91,7.5,58,3.91,31.7,10.7,4,1015.9,0.091,0.174,19.1,1.74
18-02-2010,16,23.6,9.3,0,0,0,13.4,19.58,4.27,5.3,51,4.27,34.9,11.7,0,1014.6,0.085,0.173,18.9,2.05
19-02-2010,16.5,24.6,8.4,0,0,0,14.5,19.72,4.1,6,54,4.1,27,8.8,0,1015.5,0.081,0.172,19.7,2.27
20-02-2010,17.7,26.2,9.9,0,0,0,15.5,19.94,4.49,6,50,4.49,29.2,10.1,0,1015.2,0.079,0.172,20.4,2.58
21-02-2010,19.2,28.1,11,0,0,0,17.1,19.95,4.79,7.3,49,4.79,33.8,11,17,1013.6,0.077,0.171,21.3,2.86
22-02-2010,20.2,28.3,11.2,0,0,0,19.9,18.58,3.76,10.7,58,3.76,18.7,5.6,51,1012.9,0.075,0.171,22.8,2.68
23-02-2010,19.7,25.2,15,2.8,2.8,5,19.6,16.53,3.33,13.7,70,3.33,29.2,9.5,60,1010.9,0.099,0.17,22.5,1.75
24-02-2010,19.4,25.8,13,0,0,0,19.9,17.74,3.5,14,74,3.5,24.5,6.5,16,1010.2,0.096,0.17,22.6,1.79
25-02-2010,20.6,27.4,13.7,0,0,0,20.1,19.78,4.28,12.4,63,4.28,28.8,9.7,49,1011.8,0.087,0.169,23.1,2.32
26-02-2010,21.5,29.6,14,0,0,0,20.6,20.18,4.87,11.7,57,4.87,34.9,11.6,12,1012.7,0.081,0.169,23.8,2.95
27-02-2010,22.5,30.9,14.4,0,0,0,21.7,19.23,4.95,11.7,54,4.95,31.7,10.4,73,1011.4,0.077,0.168,24.8,3.17
28-02-2010,23.1,30.7,16,0,0,0,22.2,20.33,5.25,12.1,52,5.25,33.5,11.9,56,1010.3,0.075,0.168,25.4,3.04
01-03-2010,24.1,32.1,18.1,0,0,0,24,18.77,4.66,12.4,52,4.66,22,7.9,52,1010.6,0.074,0.167,26.9,3.63
02-03-2010,24,32.1,16.3,0,0,0,23.7,20.86,5.27,12.4,53,5.27,32,9.4,36,1010.4,0.074,0.167,26.9,3.67
03-03-2010,23.3,31.1,17,0,0,0,22.1,18.89,5.01,10,46,5.01,23.8,9.5,56,1007.7,0.072,0.167,26.7,3.46
04-03-2010,23,30.1,15.9,0.7,0.7,1,23,19.02,4.4,12.6,55,4.4,25.2,6.7,13,1007.6,0.075,0.166,26.9,2.81
05-03-2010,22.6,29.8,16.3,0,0,0,21.7,21.24,5.18,10.7,50,5.18,30.2,9.5,13,1010.3,0.077,0.166,26.5,3.01
06-03-2010,22.3,29.8,15.2,0,0,0,21.4,20.3,4.98,10.6,51,4.98,29.9,9.8,56,1010.3,0.074,0.166,25.9,3.11
07-03-2010,22.2,28.9,16.7,0,0,0,20.9,20.92,5.28,10.1,49,5.28,33.1,11,12,1013.4,0.073,0.165,26.2,2.86
08-03-2010,20.9,27.6,14.5,0,0,0,19.7,22.05,5.07,10.9,56,5.07,36.7,12.6,0,1014.1,0.072,0.165,24.8,2.52
09-03-2010,21.6,28.6,14.3,0,0,0,20.8,22.13,5.04,11.1,54,5.04,30.2,9.8,0,1015.4,0.071,0.165,25.4,2.65
10-03-2010,22.4,29.5,15,0,0,0,21.5,22.37,5.3,10.5,50,5.3,29.9,9.5,0,1015.7,0.071,0.165,26,3
11-03-2010,22.4,30.2,14.3,0,0,0,21.4,22.68,5.42,9.8,49,5.42,27,9.3,0,1016,0.07,0.164,26.2,3.28
12-03-2010,23,31.3,14.3,0,0,0,22.1,22.32,5.54,10.8,50,5.54,31.7,10,4,1015.5,0.07,0.164,26.5,3.44
13-03-2010,24,32.1,15.9,0,0,0,23.2,22.42,5.77,11.8,49,5.77,36.4,11,1,1012.1,0.069,0.164,27.2,3.49
14-03-2010,24.8,32.3,17.3,0,0,0,24.3,22.56,5.8,12.2,48,5.8,32.4,10.3,4,1008.5,0.069,0.164,28.1,3.52
15-03-2010,25,32.5,16.5,0,0,0,24.9,22.88,5.53,12.5,50,5.53,24.1,8.3,0,1008.9,0.069,0.163,28.8,3.67
16-03-2010,25.6,32.4,18.7,0,0,0,25.7,22.94,5.38,12.4,46,5.38,25.6,6.6,2,1011.5,0.068,0.163,28.8,3.52
17-03-2010,25.3,32.6,17.2,0,0,0,25.8,22.91,5.31,13.4,51,5.31,24.8,7.2,0,1014.8,0.068,0.163,29.7,3.53
18-03-2010,25.8,32.9,18.2,0,0,0,26.8,22.97,5.17,14.6,54,5.17,16.6,6.1,0,1016.2,0.068,0.163,30.6,3.54
19-03-2010,26.7,33.9,18.9,0,0,0,27.4,23,5.87,15.5,53,5.87,32.4,9.7,0,1012.9,0.068,0.163,30.6,3.63
20-03-2010,28,35.6,20.2,0,0,0,29.3,23.07,5.98,16.6,53,5.98,27,9.1,1,1010.2,0.068,0.162,31.9,4.15
21-03-2010,29.1,38.1,19.8,0,0,0,30.4,23.45,6.15,15.9,50,6.15,25.6,7.7,1,1007.5,0.068,0.162,32.7,5.33
22-03-2010,29.2,38.3,20.1,0,0,0,29,23.76,7.1,13.2,43,7.1,35.3,11.3,23,1003.2,0.068,0.162,32.3,5.73
23-03-2010,28.6,37.8,19.2,0,0,0,27.6,24.29,6.62,9.1,33,6.62,27,8.3,3,1001.5,0.068,0.162,31.9,5.71
24-03-2010,29.3,37.9,20.1,0,0,0,28.6,24.03,6.73,10.2,33,6.73,26.6,8.4,0,1003.1,0.068,0.162,32.5,5.55
25-03-2010,28.5,36.8,20.9,0,0,0,28.7,19.07,5.4,13.6,44,5.4,20.2,7.6,62,1004.5,0.068,0.162,32.1,4.96
26-03-2010,28.8,36.9,20.7,0,0,0,28.9,22.38,5.75,12.2,41,5.75,19.8,6.6,13,1005.1,0.068,0.162,32.7,5.26
27-03-2010,29.5,37.4,22.9,0,0,0,28.5,23.77,7.09,9.9,32,7.09,31.7,9.3,12,1006.3,0.068,0.161,33.4,5.48
28-03-2010,28.7,36.9,20.4,0,0,0,26.5,24.87,8.03,7.3,27,8.03,41.4,12.6,0,1006.7,0.068,0.161,32,5.29
29-03-2010,28.6,36.9,20,0,0,0,28,24.51,7.32,12.1,39,7.32,35.6,11.5,0,1005.8,0.068,0.161,32.3,5.03
30-03-2010,29,37.2,21.2,0,0,0,27.7,23.27,7.13,8.9,31,7.13,29.9,10,12,1003.1,0.069,0.161,32.3,5.23
31-03-2010,27.9,36.1,18.9,0,0,0,27.2,24.65,6.47,9.2,35,6.47,21.6,7.3,10,1003.2,0.069,0.161,32.9,5.14
01-04-2010,28.1,35.9,19.4,0,0,0,26.5,24.4,7.03,7.4,30,7.03,27.7,9,5,1003.9,0.068,0.161,32.4,5.1
02-04-2010,28.3,35.9,19.5,0,0,0,26.7,23.34,6.48,6.3,27,6.48,19.8,7.3,24,1005.4,0.068,0.161,32.7,5.09
03-04-2010,29.1,36.3,22,0,0,0,27.5,24.51,7.27,6.7,25,7.27,29.5,9,9,1007.5,0.068,0.16,33.8,5.22
04-04-2010,29.4,37.6,20.9,0,0,0,27.3,24.06,7.62,6.1,25,7.62,32.8,10.2,6,1008.5,0.068,0.16,33.2,5.62
05-04-2010,29.7,38.1,20.7,0,0,0,27.1,24.35,8.12,4.6,22,8.12,44.6,11.3,14,1008.3,0.068,0.16,33.4,5.89
06-04-2010,29,36.6,20.9,0,0,0,25.6,26.37,9.17,2.5,19,9.17,41.4,14.5,0,1008.2,0.068,0.16,32.5,5.41
07-04-2010,29.3,37.9,20.4,0,0,0,26.1,26.71,9.02,2.7,20,9.02,40.7,13.6,26,1009.3,0.068,0.16,32.4,5.98
08-04-2010,30.4,39.1,20.3,0,0,0,28.1,24.47,8.06,5.3,23,8.06,32.8,10.6,98,1010.2,0.068,0.16,33.7,6.25
09-04-2010,32.5,40.4,24.6,0,0,0,29.6,24.91,9.48,5.1,19,9.48,43.9,14,63,1005.6,0.068,0.16,34.8,6.77
10-04-2010,32.2,40.5,22.8,0,0,0,29,26.27,9.91,3.9,18,9.91,42.5,14.8,14,1001.8,0.067,0.159,35,6.81
11-04-2010,32.6,41.2,23.1,0,0,0,30.4,26.17,8.46,5.3,20,8.46,28.4,10,12,1001.7,0.067,0.159,36,7.06
12-04-2010,33.1,41.4,24.7,0.1,0.1,1,31.3,24.33,8.59,7.8,22,8.59,45.7,11.2,35,1001.9,0.068,0.159,36.1,6.97
13-04-2010,31.8,39.8,23.2,0,0,0,29.5,26.59,9.37,7.3,24,9.37,40.7,13.7,0,1004.4,0.069,0.159,35.3,6.51
14-04-2010,32.9,41.1,24,0,0,0,30.1,27.16,9.7,4.7,19,9.7,42.5,13.5,0,1004.6,0.068,0.159,35.6,7.2
15-04-2010,33.3,42.2,22.6,0,0,0,31.1,26.86,8.64,4.4,19,8.64,30.2,9.7,0,1006.3,0.067,0.159,36.7,7.64
16-04-2010,34.4,43.6,24.1,0,0,0,32.2,26.65,9.39,6,19,9.39,41,11.5,1,1005,0.067,0.159,37.2,8.09
17-04-2010,35.3,44.3,25.2,0,0,0,33,26.43,9.37,5.7,18,9.37,40,11.1,25,1003,0.067,0.159,38.1,8.39
18-04-2010,35.7,43.9,28.8,0,0,0,33.7,22.16,9.36,8.6,20,9.36,40.3,13.4,63,1000.8,0.068,0.158,37.9,7.87
19-04-2010,34.4,42.6,28.1,0.5,0.5,1,33.8,22.36,7.64,11.4,27,7.64,42.8,9.7,54,999,0.069,0.158,37.8,7.32
20-04-2010,34.3,41.9,25.1,0,0,0,33.9,25.91,7.76,10.5,29,7.76,28.4,8.3,10,998.4,0.069,0.158,38.2,7.21
21-04-2010,33.6,41,25.3,0,0,0,31.2,26.09,9.51,6.5,20,9.51,42.8,13,10,1000.1,0.068,0.158,37,6.79
22-04-2010,32.5,39.7,24,0,0,0,30.8,26.77,8.57,7.3,23,8.57,33.5,10.3,1,1004,0.068,0.158,36.9,6.34
23-04-2010,31.9,39.3,23.1,0,0,0,29.8,27.06,8.79,5.9,21,8.79,31.3,11,17,1005.3,0.068,0.158,36.5,6.31
24-04-2010,32.3,39.7,23.3,0,0,0,29.9,26.68,8.92,4.6,19,8.92,36.4,10.9,8,1004.9,0.068,0.158,36.8,6.45
25-04-2010,32,39.7,22.4,0,0,0,30.1,27.44,8.08,5.2,21,8.08,28.8,8.3,4,1004.1,0.067,0.158,36.7,6.47
26-04-2010,33.2,41.6,23.1,0,0,0,31.3,27.33,8.57,6.2,21,8.57,36.4,9.5,19,1006.1,0.067,0.158,37.6,7.13
27-04-2010,34.7,42.1,26.1,0,0,0,32.9,24.75,8.55,7.4,20,8.55,28.8,9.9,73,1006.5,0.067,0.157,38.6,7.25
28-04-2010,32,38.4,25.4,2.7,2.7,4,31.9,21.48,6.6,12.3,31,6.6,30.6,7.8,56,1006.5,0.08,0.157,36.8,5.39
29-04-2010,32.4,39.3,23.9,0,0,0,33.3,24.55,6.38,14,36,6.38,20.9,5.9,40,1005.6,0.089,0.157,35.9,5.76
30-04-2010,32.7,39.8,25.7,1,1,4,33.4,23.75,6.58,13.6,34,6.58,27.7,6.5,55,1005.8,0.078,0.157,37,5.97
01-05-2010,31.4,39.3,24.1,1.3,1.3,3,32.1,24.1,7.05,14.5,39,7.05,35.3,8.7,22,1006.9,0.085,0.157,36.1,5.82
02-05-2010,30.2,36.8,23.2,1.1,1.1,1,31.5,25.01,6.51,15.3,44,6.51,30.2,6.8,31,1005.8,0.087,0.157,35.8,4.81
03-05-2010,31.2,38.1,23.5,0,0,0,31.9,24.91,7,14.9,41,7,26.6,9,30,1003.4,0.084,0.157,35.8,5.3
04-05-2010,32.8,39.9,25.3,0,0,0,33.8,27.15,7.49,15.2,37,7.49,27.4,8.6,13,1001.2,0.075,0.157,38.1,5.94
05-05-2010,33.1,40.4,27.5,3.4,3.4,4,34.1,25.25,7.75,15.9,37,7.75,35.6,10.5,61,1000.4,0.084,0.157,38.2,5.91
06-05-2010,31.1,38,26.5,3,3,2,33.4,25.44,7.06,19,51,7.06,31,10.8,32,1001.9,0.106,0.157,36.1,4.61
07-05-2010,28.8,35.8,25.7,8.6,8.6,2,32,21.14,5.22,21.3,66,5.22,52.9,10.2,23,1003.3,0.158,0.158,32.9,3.65
08-05-2010,29.1,35.6,22.6,0,0,0,32.1,26.84,6.54,19,60,6.54,30.6,6.4,9,1004.3,0.173,0.161,32.4,4.09
09-05-2010,31.1,37.7,23.7,0,0,0,31,26.53,8.3,14.2,38,8.3,44.3,13.1,3,1001.3,0.12,0.162,33.1,5.06
10-05-2010,32.5,40,24.2,0,0,0,31.9,27.95,8.66,11.5,31,8.66,35.6,11.1,4,1000.9,0.093,0.161,35.7,6.3
11-05-2010,33.2,40.9,24,0,0,0,31.7,28.13,9.04,8,23,9.04,34.6,10.7,3,1001.1,0.083,0.161,37.2,6.86
12-05-2010,33.3,41.5,24,0,0,0,31.2,28.37,9.38,5.9,20,9.38,34.9,11.4,3,1001,0.077,0.16,37.1,7.21
13-05-2010,34.5,43.8,25,0.1,0.1,1,32.4,27.44,8.81,4.8,18,8.81,32,9.6,18,999.6,0.073,0.159,38.2,8.41
14-05-2010,34.8,42.4,25.9,0,0,0,32.1,28.2,9.33,2.7,14,9.33,34.9,10.3,29,999.4,0.071,0.159,38.4,7.68
15-05-2010,35,42.9,25.5,0,0,0,33.2,28.21,8.81,5.7,18,8.81,29.5,9.1,15,1000.2,0.07,0.158,39.2,7.86
16-05-2010,35.6,43.5,26.5,0,0,0,34.4,28.42,8.53,7.7,20,8.53,27,7.8,3,999.7,0.068,0.158,39.8,8.02
17-05-2010,36.7,44.2,26.5,0.2,0.2,1,35.4,26.19,8.6,7.8,18,8.6,26.6,8.5,27,1000.4,0.069,0.157,40.6,8.11
18-05-2010,36.7,44.5,27.6,0,0,0,36.7,25.8,8.1,11.8,25,8.1,34.2,7.9,14,1000.9,0.069,0.157,41.1,8.38
19-05-2010,35.5,42.1,28.8,0,0,0,34.5,27.12,9.92,11.5,26,9.92,38.2,13.8,8,1001.3,0.068,0.157,40.3,7.25
20-05-2010,35.3,42.4,27,0,0,0,32.9,28.57,10.29,5.6,17,10.29,41.4,13,0,1000.2,0.067,0.157,39.6,7.57
21-05-2010,35.2,42.7,25.8,0,0,0,33,28.95,9.06,4,15,9.06,27.4,9.1,0,1000,0.067,0.156,39.9,7.78
22-05-2010,35.6,43,25.7,0,0,0,34.6,28.41,8.6,8.9,21,8.6,27.7,8.9,0,1000.2,0.067,0.156,40.7,7.56
23-05-2010,35.9,42.7,29,0.1,0.1,1,36.4,26.36,9.09,15.3,31,9.09,35.6,12.1,35,999.2,0.068,0.156,40.7,6.88
24-05-2010,35.9,43.6,27.2,1.1,1.1,2,37.2,27.57,8.08,15.8,33,8.08,29.2,8.4,7,996,0.072,0.156,40.9,7.3
25-05-2010,36.2,44.9,26.9,0,0,0,35.4,28.41,9.13,9.9,23,9.13,35.3,9.6,0,994.2,0.076,0.156,40.2,8.63
26-05-2010,36.6,45.3,27.8,0,0,0,35.7,28.48,9.09,9.2,21,9.09,37.1,9,1,993.1,0.07,0.156,41.1,8.83
27-05-2010,35.1,43,26.3,2.6,2.6,3,36.2,26.96,8.41,15.8,33,8.41,35.6,10.5,12,994.2,0.077,0.156,41,6.73
28-05-2010,34.2,40.3,29.4,0.1,0.1,1,35.1,26.43,10.19,21.1,48,10.19,57.2,26.5,12,997.7,0.088,0.156,38.5,5.25
29-05-2010,33.4,39.7,29.9,1.6,1.6,2,35.3,25.97,8.65,20.6,48,8.65,53.6,18.1,8,999.9,0.084,0.156,38.4,5.12
30-05-2010,33.3,38.9,27.9,0,0,0,35.9,25.07,7.01,18.7,46,7.01,29.2,8.3,10,1001.1,0.084,0.155,38.2,5.41
31-05-2010,34.4,42.3,24.7,0,0,0,33.3,28.58,9.13,9.6,25,9.13,35.6,10.5,0,1000.1,0.075,0.155,38.5,7.36
01-06-2010,36.5,43.9,26.9,0,0,0,34.3,27.5,10.93,8.3,19,10.93,47.5,15,5,1000.2,0.072,0.155,39.3,8.12
02-06-2010,37.2,43.3,31.1,0,0,0,35.4,27.52,11.19,10.4,20,11.19,56.2,16.5,10,1001.7,0.07,0.155,40.3,7.52
03-06-2010,36.4,42.9,31.4,0.8,0.8,2,35.8,23.78,10.14,15,29,10.14,52.9,17.6,72,1002.6,0.071,0.155,39.7,6.97
04-06-2010,34.9,39.6,29.6,0,0,0,36.1,23.41,8.13,17.8,38,8.13,40.7,13.1,67,1002.6,0.073,0.155,39.4,5.2
05-06-2010,33.6,38.8,28.9,1.2,1.2,2,35,23.4,7.97,18.2,41,7.97,52.9,13.1,84,1000.9,0.077,0.155,38.2,4.93
06-06-2010,31.5,39.4,26.1,0,0,0,32.4,25.09,8.46,17.8,48,8.46,61.9,16.7,71,999.7,0.083,0.155,36.2,5.64
07-06-2010,29.1,33.1,26,0.4,0.4,3,28.6,10.58,5.61,15.8,45,5.61,46.1,17,94,1000.2,0.078,0.155,32.6,3.44
08-06-2010,25.9,28.7,22.3,1,1,4,27.1,10.63,3.66,18.9,66,3.66,40.7,14.6,67,1001.9,0.089,0.155,29.5,1.84
09-06-2010,29.6,36.3,22.5,0,0,0,30.9,26.76,7.45,18,54,7.45,43.9,13.6,3,1002.8,0.081,0.155,33.6,4.32
10-06-2010,32,38.5,24.8,0,0,0,32.9,26.82,8.11,16.4,42,8.11,38.5,11.9,7,1002.7,0.073,0.155,36.5,5.24
11-06-2010,33.1,39.8,25.6,0,0,0,34,26.74,8.17,15.5,38,8.17,37.4,10.3,7,1001.1,0.071,0.155,38,5.86
12-06-2010,34.6,41.8,26.2,0,0,0,34.8,27.1,8.31,13.2,31,8.31,34.2,9,11,999.5,0.07,0.154,39.8,6.89
13-06-2010,35.1,42.2,26.7,0,0,0,34.9,26.52,8.68,12.5,28,8.68,28.8,10.3,10,999,0.069,0.154,40.6,7.09
14-06-2010,32.7,38.5,27.1,2.3,2.3,2,35.2,24.38,7.13,19.7,49,7.13,47.2,11.2,16,1000.1,0.079,0.154,38.3,4.74
15-06-2010,32.9,39.7,26.7,0.3,0.3,1,35.3,24.7,7.18,18.8,46,7.18,47.2,9,24,999.4,0.083,0.154,37.9,5.48
16-06-2010,32.9,37.4,28,0.1,0.1,1,34.4,19.17,5.76,17,40,5.76,25.9,7.2,64,999.7,0.076,0.154,37.4,4.7
17-06-2010,34,40.4,26.7,0,0,0,35.1,25.14,7.52,15.4,36,7.52,33.1,8.3,7,999.1,0.073,0.154,38.7,6.11
18-06-2010,35.4,41.9,26.9,0,0,0,36,27.54,8.22,14,30,8.22,30.6,8.2,0,999.9,0.071,0.154,40,6.76
19-06-2010,36,43.2,27.8,0,0,0,36.4,27.54,8.54,13.8,28,8.54,32.8,8.9,0,999.1,0.069,0.154,41,7.36
20-06-2010,37,44.2,29.3,0,0,0,37.5,25.93,8.82,14.9,29,8.82,29.2,11,9,998.3,0.068,0.154,41.6,7.77
21-06-2010,37.3,44.3,30.5,0,0,0,38.6,24.62,8.44,16.9,33,8.44,33.1,11.4,9,996.9,0.068,0.154,42,7.89
22-06-2010,37.2,44,30.3,0,0,0,38.6,26.68,9.24,17.7,35,9.24,42.8,12.3,5,995.7,0.067,0.154,41.8,7.58
23-06-2010,37,42.5,30.7,0,0,0,38.9,26.01,8.14,18.2,35,8.14,42.5,9.6,6,996.1,0.068,0.154,41.8,6.42
24-06-2010,35.9,41.9,30.9,0.2,0.2,2,39.1,24.08,7.61,21.1,44,7.61,36.7,10.3,19,995.8,0.069,0.153,41.9,5.82
25-06-2010,32,36.6,26.8,7.5,7.5,8,36.9,23.36,5.87,23.3,63,5.87,29.5,7.6,20,997.4,0.134,0.154,36.8,3.59
26-06-2010,34.7,40,29.1,0,0,0,38.7,25.22,7.2,21.9,50,7.2,31,8.5,4,996.7,0.101,0.154,38.7,5.15
27-06-2010,35.4,40.9,29.7,0,0,0,38.8,24.48,6.92,20.4,44,6.92,28.8,6.8,8,996.5,0.081,0.154,40.5,5.66
